1000, 92.8823
1000, 3.1357
1000, 4.9966
1000, 24.6859
1000, 4.64
2000, 6.3991
2000, 5.8146
2000, 8.2573
2000, 5.3821
2000, 6.3224
3000, 5.5548
3000, 6.0805
3000, 6.8494
3000, 6.8891
3000, 6.8463
4000, 7.5366
4000, 7.8579
4000, 7.7432
4000, 7.9918
4000, 7.5326
5000, 9.8812
5000, 8.5144
5000, 7.7031
5000, 8.6777
5000, 8.7589
6000, 10.8857
6000, 10.3681
6000, 9.1351
6000, 10.157
6000, 10.5466
7000, 10.2012
7000, 11.5377
7000, 14.5632
7000, 12.8447
7000, 11.2467
8000, 12.2374
8000, 10.6099
8000, 12.1937
8000, 10.9562
8000, 12.4877
9000, 13.6185
9000, 12.6234
9000, 12.5252
9000, 13.4744
9000, 13.6886
10000, 12.6011
10000, 16.6954
10000, 15.1438
10000, 14.4637
10000, 13.5369
11000, 13.2499
11000, 17.5259
11000, 13.1348
11000, 15.5914
11000, 15.175
12000, 15.1465
12000, 16.8471
12000, 20.0561
12000, 19.2118
12000, 20.8821
13000, 23.9309
13000, 15.0492
13000, 17.4165
13000, 16.6245
13000, 16.4451
14000, 15.0867
14000, 15.7561
14000, 16.0778
14000, 17.1979
14000, 14.5704
15000, 18.6446
15000, 29.0739
15000, 16.7079
15000, 14.8979
15000, 16.3866
16000, 16.4986
16000, 16.2661
16000, 18.5487
16000, 17.6357
16000, 17.0426
17000, 21.6577
17000, 19.8111
17000, 18.5522
17000, 19.2301
17000, 17.7499
18000, 18.8744
18000, 19.986
18000, 17.9752
18000, 17.6874
18000, 20.0467
19000, 21.2177
19000, 22.8741
19000, 21.194
19000, 18.8231
19000, 19.8227
20000, 19.7062
20000, 19.5402
20000, 18.65
20000, 21.692
20000, 19.1435
21000, 24.6038
21000, 20.3225
21000, 19.53
21000, 61.8226
21000, 24.1946
22000, 19.7576
22000, 21.0584
22000, 23.6006
22000, 22.8782
22000, 21.535
23000, 21.5519
23000, 21.5787
23000, 21.7032
23000, 20.314
23000, 22.4105
24000, 23.909
24000, 28.8557
24000, 29.6299
24000, 24.9345
24000, 29.7526
25000, 26.2705
25000, 25.5235
25000, 28.1417
25000, 28.6861
25000, 28.9641
26000, 24.3535
26000, 24.2026
26000, 24.5382
26000, 22.8956
26000, 23.6993
27000, 26.4548
27000, 26.6244
27000, 26.5535
27000, 24.7207
27000, 25.2094
28000, 24.8965
28000, 25.7623
28000, 30.0025
28000, 28.1733
28000, 24.7471
29000, 26.1081
29000, 24.677
29000, 25.4097
29000, 25.3357
29000, 25.7034
30000, 28.0247
30000, 27.7159
30000, 26.5816
30000, 26.7534
30000, 28.2952
31000, 25.8051
31000, 25.2714
31000, 29.5371
31000, 28.5763
31000, 29.2716
32000, 26.2206
32000, 27.4759
32000, 28.6151
32000, 29.0632
32000, 28.7512
33000, 31.2797
33000, 28.9694
33000, 30.6572
33000, 29.7892
33000, 30.1725
34000, 31.0298
34000, 35.2151
34000, 31.812
34000, 31.2462
34000, 32.2007
35000, 32.5751
35000, 40.2907
35000, 53.1851
35000, 35.6948
35000, 34.735
36000, 32.5559
36000, 31.2283
36000, 36.1049
36000, 32.7228
36000, 32.1762
37000, 32.6608
37000, 32.9571
37000, 33.6943
37000, 34.9175
37000, 36.1188
38000, 39.8418
38000, 37.6106
38000, 37.0885
38000, 38.4727
38000, 34.1022
39000, 38.6048
39000, 36.2232
39000, 35.2075
39000, 40.1747
39000, 48.1273
40000, 41.6844
40000, 38.7503
40000, 36.6819
40000, 42.4425
40000, 35.2928
41000, 35.5663
41000, 34.2481
41000, 35.6422
41000, 44.8942
41000, 39.4139
42000, 43.6528
42000, 38.4036
42000, 46.3758
42000, 47.993
42000, 66.4507
43000, 39.9699
43000, 38.3518
43000, 39.9989
43000, 42.812
43000, 34.3521
44000, 41.3983
44000, 48.7467
44000, 44.3297
44000, 41.5947
44000, 46.2174
45000, 39.6705
45000, 39.0613
45000, 39.6763
45000, 40.1274
45000, 38.0729
46000, 43.5153
46000, 51.1444
46000, 37.5981
46000, 37.8846
46000, 38.1264
47000, 44.0263
47000, 37.3076
47000, 39.7646
47000, 37.6713
47000, 36.0817
48000, 44.6006
48000, 38.8752
48000, 40.3688
48000, 38.985
48000, 39.5589
49000, 47.142
49000, 39.1403
49000, 38.562
49000, 37.3611
49000, 40.3425
50000, 42.7946
50000, 41.5817
50000, 49.0707
50000, 56.3347
50000, 56.5989
51000, 47.0755
51000, 42.8576
51000, 43.8554
51000, 40.8227
51000, 39.4487
52000, 43.4604
52000, 42.7219
52000, 48.0845
52000, 43.9732
52000, 44.8014
53000, 42.6585
53000, 42.9432
53000, 42.0128
53000, 41.4189
53000, 42.5403
54000, 51.0846
54000, 56.693
54000, 53.0499
54000, 51.8236
54000, 59.8864
55000, 66.1682
55000, 48.159
55000, 48.8658
55000, 50.3318
55000, 44.6042
56000, 49.3469
56000, 46.7961
56000, 53.8772
56000, 56.6265
56000, 49.4187
57000, 51.7705
57000, 51.4237
57000, 70.1376
57000, 44.6345
57000, 48.8649
58000, 62.3925
58000, 61.7151
58000, 50.4893
58000, 51.3327
58000, 55.0035
59000, 81.4955
59000, 74.4613
59000, 54.9767
59000, 58.5119
59000, 76.9852
60000, 70.1362
60000, 60.7445
60000, 65.7501
60000, 52.098
60000, 50.4688
61000, 55.087
61000, 50.0667
61000, 50.9967
61000, 50.1738
61000, 55.195
62000, 53.7879
62000, 106.2354
62000, 57.386
62000, 54.5376
62000, 49.0149
63000, 59.4758
63000, 56.656
63000, 55.1361
63000, 56.4253
63000, 69.96
64000, 77.801
64000, 56.4668
64000, 58.1353
64000, 50.7619
64000, 52.0279
65000, 78.3824
65000, 57.706
65000, 54.2779
65000, 63.3524
65000, 54.9027
66000, 84.2247
66000, 56.1263
66000, 50.5125
66000, 57.4382
66000, 61.3072
67000, 55.2806
67000, 53.3145
67000, 56.0857
67000, 57.191
67000, 68.702
68000, 75.8183
68000, 61.4572
68000, 71.4272
68000, 145.1709
68000, 62.7963
69000, 70.3419
69000, 53.5577
69000, 58.0005
69000, 60.1081
69000, 59.5673
70000, 59.528
70000, 63.1315
70000, 64.9705
70000, 56.988
70000, 60.2599
71000, 64.7125
71000, 58.6779
71000, 61.3081
71000, 73.3198
71000, 62.0029
72000, 56.5065
72000, 62.9182
72000, 64.7152
72000, 57.9175
72000, 66.2298
73000, 59.4901
73000, 56.1249
73000, 63.5773
73000, 107.5706
73000, 119.7121
74000, 67.8671
74000, 77.6064
74000, 78.8822
74000, 61.8525
74000, 59.097
75000, 68.3758
75000, 68.8104
75000, 69.4521
75000, 70.3665
75000, 63.4572
76000, 60.3995
76000, 71.3157
76000, 60.695
76000, 61.6267
76000, 65.041
77000, 146.6485
77000, 84.762
77000, 59.4473
77000, 60.4933
77000, 63.9673
78000, 62.6634
78000, 61.666
78000, 72.2537
78000, 59.6851
78000, 128.8218
79000, 78.0518
79000, 63.5831
79000, 72.728
79000, 62.7312
79000, 63.2372
80000, 72.778
80000, 101.5489
80000, 99.2342
80000, 62.9686
80000, 64.8339
81000, 71.6856
81000, 62.6794
81000, 69.9916
81000, 68.8042
81000, 64.6786
82000, 76.825
82000, 71.2719
82000, 77.2931
82000, 81.312
82000, 108.8651
83000, 91.8047
83000, 73.0578
83000, 84.8013
83000, 71.4669
83000, 68.8229
84000, 72.3715
84000, 73.3505
84000, 93.4129
84000, 71.4901
84000, 74.447
85000, 83.9512
85000, 72.9645
85000, 76.4413
85000, 69.681
85000, 64.4582
86000, 69.7172
86000, 66.9438
86000, 66.2365
86000, 66.9514
86000, 63.7576
87000, 66.9522
87000, 72.8838
87000, 64.439
87000, 70.4714
87000, 74.5429
88000, 69.5695
88000, 79.623
88000, 66.5167
88000, 70.2875
88000, 74.8705
89000, 66.0571
89000, 154.9813
89000, 69.3499
89000, 79.1111
89000, 70.4053
90000, 70.5294
90000, 78.133
90000, 70.6655
90000, 72.0587
90000, 75.1828
91000, 117.6112
91000, 76.4444
91000, 69.5708
91000, 85.6125
91000, 72.272
92000, 77.0865
92000, 74.7223
92000, 67.1838
92000, 117.4924
92000, 92.8096
93000, 80.5985
93000, 69.8292
93000, 79.1553
93000, 71.1804
93000, 69.7948
94000, 78.1116
94000, 127.6923
94000, 82.0394
94000, 74.0931
94000, 79.0625
95000, 78.241
95000, 119.9861
95000, 98.3703
95000, 79.0228
95000, 81.2728
96000, 73.957
96000, 138.8891
96000, 86.4283
96000, 76.8777
96000, 81.0363
97000, 145.0415
97000, 87.1628
97000, 108.9022
97000, 105.8775
97000, 96.6335
98000, 75.8071
98000, 82.3268
98000, 78.7354
98000, 84.7111
98000, 88.6533
99000, 81.1081
99000, 150.6843
99000, 85.737
99000, 91.2647
99000, 83.097
100000, 93.2443
100000, 86.7464
100000, 93.6825
100000, 86.2118
100000, 78.8943
